BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
531,10770,1530.2,1531.04,1533.26,0.375,0.84,2.24,19.4805194805,333.963055556,323.658333333,0.969144125223,46.18,-76.16,26.41,26.41,23.7278571429,7.842,19.5904666667,20.4896, ,1530.2,1531.04,333.963055556,322.855555556,1531.04,333.963055556,322.855555556,42,2016-06-18 02-46-02.808385,2016-06-18 02-46-03.648385,2016-06-18 02-46-05.868385,1530.2,1531.04,1533.26,0,1,0,0,0,0
532,10771,1533.28,1534.0,1535.98,0.36,0.72,2.0,22.0588235294,303.847222222,323.461388889,1.06455272661,46.46,-74.31,26.55,26.55,23.3247222222,7.762,16.4527666667,20.6984666667, ,1533.28,1534.0,303.847222222,322.674444444,1534.0,303.847222222,322.674444444,36,2016-06-18 02-46-05.888385,2016-06-18 02-46-06.608385,2016-06-18 02-46-08.588385,1533.28,1534.0,1535.98,0,1,0,0,0,0
533,10772,1536.0,1536.76,1540.28,0.214689265537,0.76,3.54,13.9534883721,321.985277778,331.5,1.02955017785,46.61,-74.2,26.46,26.46,23.4836842105,8.022,17.5075666667,32.2762666667, ,1536.0,1536.76,321.985277778,332.669166667,1536.76,321.985277778,332.669166667,38,2016-06-18 02-46-08.608385,2016-06-18 02-46-09.368385,2016-06-18 02-46-12.888385,1536.0,1536.76,1540.28,0,1,0,0,0,0
534,10773,1540.3,1541.22,1544.58,0.272189349112,0.92,3.38,13.9534883721,313.757777778,306.093333333,0.975572097372,37.5,-70.54,26.58,26.58,23.9556521739,8.03,21.6972166667,28.1002666667, ,1540.3,1541.22,313.757777778,305.760555556,1541.22,313.757777778,305.760555556,46,2016-06-18 02-46-12.908385,2016-06-18 02-46-13.828385,2016-06-18 02-46-17.188385,1540.3,1541.22,1544.58,0,1,0,0,0,0
535,10774,1544.6,1545.52,1548.88,0.272189349112,0.92,3.38,13.9534883721,260.813055556,273.701111111,1.04941491724,33.94,-72.58,26.33,26.33,23.9373913043,7.966,21.6799833333,28.1130666667, ,1544.6,1545.52,260.813055556,273.618888889,1545.52,260.813055556,273.618888889,46,2016-06-18 02-46-17.208385,2016-06-18 02-46-18.128385,2016-06-18 02-46-21.488385,1544.6,1545.52,1548.88,0,1,0,0,0,0
536,10775,1548.9,1549.82,1552.48,0.34328358209,0.92,2.68,16.6666666667,339.593611111,289.2525,0.851760723806,37.67,-71.36,26.47,26.47,23.9339130435,7.828,21.6786833333,22.4907333333, ,1548.9,1549.82,339.593611111,290.218888889,1549.82,339.593611111,290.218888889,46,2016-06-18 02-46-21.508385,2016-06-18 02-46-22.428385,2016-06-18 02-46-25.088385,1548.9,1549.82,1552.48,0,1,0,0,0,0
537,10776,1552.5,1553.42,1555.94,0.362204724409,0.92,2.54,17.3410404624,278.170833333,253.291111111,0.910559558225,48.85,-73.45,26.47,26.47,23.8804347826,7.718,21.6324166667,21.2760666667, ,1552.5,1553.42,278.170833333,254.887222222,1553.42,278.170833333,254.887222222,46,2016-06-18 02-46-25.108385,2016-06-18 02-46-26.028385,2016-06-18 02-46-28.548385,1552.5,1553.42,1555.94,0,1,0,0,0,0
538,10777,1555.96,1556.88,1559.38,0.365079365079,0.92,2.52,17.4418604651,257.965,254.446388889,0.986360122067,49.15,-73.51,26.28,26.28,23.8813043478,7.764,21.6324333333,21.1619666667, ,1555.96,1556.88,257.965,254.504444444,1556.88,257.965,254.504444444,46,2016-06-18 02-46-28.568385,2016-06-18 02-46-29.488385,2016-06-18 02-46-31.988385,1555.96,1556.88,1559.38,0,1,0,0,0,0
539,10778,1559.4,1560.32,1562.22,0.479166666667,0.92,1.92,21.1267605634,259.516388889,284.092222222,1.0946985793,49.83,-74.1,26.29,26.29,23.877826087,7.742,21.6298833333,16.4174, ,1559.4,1560.32,259.516388889,284.628888889,1560.32,259.516388889,284.628888889,46,2016-06-18 02-46-32.008385,2016-06-18 02-46-32.928385,2016-06-18 02-46-34.828385,1559.4,1560.32,1562.22,0,1,0,0,0,0
540,10779,1562.24,1562.96,1565.22,0.315789473684,0.72,2.28,20.0,299.673888889,292.488055556,0.976021156331,46.52,-72.63,26.95,26.95,23.4483333333,7.806,16.5413166667,22.8393833333, ,1562.24,1562.96,299.673888889,290.938888889,1562.96,299.673888889,290.938888889,36,2016-06-18 02-46-34.848385,2016-06-18 02-46-35.568385,2016-06-18 02-46-37.828385,1562.24,1562.96,1565.22,0,1,0,0,0,0
541,10780,1565.24,1565.94,1568.14,0.315315315315,0.7,2.22,20.5479452055,294.963333333,307.06,1.0410107471,45.53,-76.12,26.65,26.65,23.2777142857,7.772,15.9556666667,22.7426, ,1565.24,1565.94,294.963333333,306.036111111,1565.94,294.963333333,306.036111111,35,2016-06-18 02-46-37.848385,2016-06-18 02-46-38.548385,2016-06-18 02-46-40.748385,1565.24,1565.94,1568.14,0,1,0,0,0,0
542,10781,1568.16,1568.88,1571.44,0.279069767442,0.72,2.58,18.1818181818,292.381944444,305.988888889,1.04653825143,50.52,-74.65,26.63,26.63,23.3447222222,7.93,16.4677333333,25.3362666667, ,1568.16,1568.88,292.381944444,309.907777778,1568.88,292.381944444,309.907777778,36,2016-06-18 02-46-40.768385,2016-06-18 02-46-41.488385,2016-06-18 02-46-44.048385,1568.16,1568.88,1571.44,0,1,0,0,0,0
543,10782,1571.46,1572.16,1574.18,0.343137254902,0.7,2.04,21.897810219,310.61,320.635,1.03227520041,49.5,-76.53,26.71,26.71,23.2405714286,7.86,15.9245333333,21.3995333333, ,1571.46,1572.16,310.61,323.561111111,1572.16,310.61,323.561111111,35,2016-06-18 02-46-44.068385,2016-06-18 02-46-44.768385,2016-06-18 02-46-46.788385,1571.46,1572.16,1574.18,0,1,0,0,0,0
544,10783,1574.2,1575.0,1577.08,0.380952380952,0.8,2.1,20.6896551724,327.261666667,316.592222222,0.96739781792,46.38,-78.25,26.5,26.49,23.60875,7.628,18.5434,20.0423333333, ,1574.2,1575.0,327.261666667,319.946388889,1575.0,327.261666667,319.946388889,40,2016-06-18 02-46-46.808385,2016-06-18 02-46-47.608385,2016-06-18 02-46-49.688385,1574.2,1575.0,1577.08,0,1,0,0,0,0
545,10784,1577.1,1577.88,1579.92,0.378640776699,0.78,2.06,21.1267605634,308.816666667,336.842222222,1.09075143469,45.02,-73.8,26.62,26.62,23.5361538462,7.856,18.0206666667,20.1119333333, ,1577.1,1577.88,308.816666667,335.144722222,1577.88,308.816666667,335.144722222,39,2016-06-18 02-46-49.708385,2016-06-18 02-46-50.488385,2016-06-18 02-46-52.528385,1577.1,1577.88,1579.92,0,1,0,0,0,0
546,10785,1579.94,1580.8,1582.86,0.413461538462,0.86,2.08,20.4081632653,345.787777778,345.1225,0.998076051785,42.89,-79.96,26.5,26.5,23.7855813953,7.886,20.1139333333,18.8731833333, ,1579.94,1580.8,345.787777778,348.06,1580.8,345.787777778,348.06,43,2016-06-18 02-46-52.548385,2016-06-18 02-46-53.408385,2016-06-18 02-46-55.468385,1579.94,1580.8,1582.86,0,1,0,0,0,0
547,10786,1582.88,1583.62,1585.44,0.402173913043,0.74,1.84,23.2558139535,324.247777778,327.869722222,1.01117029843,47.87,-78.07,26.48,26.48,23.432972973,7.768,16.9989333333,19.08375, ,1582.88,1583.62,324.247777778,331.092222222,1583.62,324.247777778,331.092222222,37,2016-06-18 02-46-55.488385,2016-06-18 02-46-56.228385,2016-06-18 02-46-58.048385,1582.88,1583.62,1585.44,0,1,0,0,0,0
548,10787,1585.46,1586.22,1588.52,0.327586206897,0.76,2.32,19.4805194805,326.995,297.948888889,0.91117261392,44.25,-75.71,26.58,26.58,23.5155263158,7.814,17.5289666667,22.5240666667, ,1585.46,1586.22,326.995,297.135555556,1586.22,326.995,297.135555556,38,2016-06-18 02-46-58.068385,2016-06-18 02-46-58.828385,2016-06-18 02-47-01.128385,1585.46,1586.22,1588.52,0,1,0,0,0,0
549,10788,1588.54,1589.16,1591.36,0.279279279279,0.62,2.22,21.1267605634,282.813333333,332.618888889,1.17610752283,49.03,-72.55,26.8,26.8,22.8877419355,7.81,13.8452,24.2806666667, ,1588.54,1589.16,282.813333333,330.791388889,1589.16,282.813333333,330.791388889,31,2016-06-18 02-47-01.148385,2016-06-18 02-47-01.768385,2016-06-18 02-47-03.968385,1588.54,1589.16,1591.36,0,1,0,0,0,0
550,10789,1591.38,1592.22,1594.46,0.371681415929,0.84,2.26,19.3548387097,343.345,320.541111111,0.933583163032,45.8,-78.69,26.45,26.45,23.7416666667,7.898,19.60075,20.6454666667, ,1591.38,1592.22,343.345,323.442222222,1592.22,343.345,323.442222222,42,2016-06-18 02-47-03.988385,2016-06-18 02-47-04.828385,2016-06-18 02-47-07.068385,1591.38,1592.22,1594.46,0,1,0,0,0,0
551,10790,1594.48,1595.16,1597.52,0.285714285714,0.68,2.38,19.6078431373,301.653611111,330.857777778,1.09681358217,47.09,-74.18,26.73,26.73,23.1776470588,7.89,15.4178166667,24.4626, ,1594.48,1595.16,301.653611111,334.244444444,1595.16,301.653611111,334.244444444,34,2016-06-18 02-47-07.088385,2016-06-18 02-47-07.768385,2016-06-18 02-47-10.128385,1594.48,1595.16,1597.52,0,1,0,0,0,0
552,10791,1597.54,1598.36,1600.56,0.369369369369,0.82,2.22,19.7368421053,320.957777778,312.453333333,0.973502918349,45.35,-74.18,26.66,26.66,23.7190243902,7.694,19.1097333333,20.6162666667, ,1597.54,1598.36,320.957777778,311.099166667,1598.36,320.957777778,311.099166667,41,2016-06-18 02-47-10.148385,2016-06-18 02-47-10.968385,2016-06-18 02-47-13.168385,1597.54,1598.36,1600.56,0,1,0,0,0,0
553,10792,1600.58,1601.26,1603.86,0.259541984733,0.68,2.62,18.1818181818,301.788333333,309.423333333,1.02529918872,46.28,-73.12,26.81,26.81,23.2297058824,7.724,15.4532166667,26.3704, ,1600.58,1601.26,301.788333333,312.512777778,1601.26,301.788333333,312.512777778,34,2016-06-18 02-47-13.188385,2016-06-18 02-47-13.868385,2016-06-18 02-47-16.468385,1600.58,1601.26,1603.86,0,1,0,0,0,0
554,10793,1603.88,1604.6,1606.74,0.333333333333,0.72,2.16,20.8333333333,286.8275,297.333611111,1.03662867442,45.79,-72.91,26.77,26.77,23.3969444444,7.93,16.5042833333,21.92035, ,1603.88,1604.6,286.8275,295.242222222,1604.6,286.8275,295.242222222,36,2016-06-18 02-47-16.488385,2016-06-18 02-47-17.208385,2016-06-18 02-47-19.348385,1603.88,1604.6,1606.74,0,1,0,0,0,0
555,10794,1606.76,1607.52,1609.9,0.316666666667,0.76,2.4,18.9873417722,289.763055556,286.794166667,0.989754080681,41.33,-73.49,26.73,26.73,23.5594736842,7.846,17.5613,23.1313166667, ,1606.76,1607.52,289.763055556,285.728888889,1607.52,289.763055556,285.728888889,38,2016-06-18 02-47-19.368385,2016-06-18 02-47-20.128385,2016-06-18 02-47-22.508385,1606.76,1607.52,1609.9,0,1,0,0,0,0
556,10795,1609.92,1610.68,1614.2,0.214689265537,0.76,3.54,13.9534883721,275.111666667,279.551111111,1.01613688179,43.55,-72.87,26.62,26.62,23.5136842105,8.094,17.5304,32.3034666667, ,1609.92,1610.68,275.111666667,281.876388889,1610.68,275.111666667,281.876388889,38,2016-06-18 02-47-22.528385,2016-06-18 02-47-23.288385,2016-06-18 02-47-26.808385,1609.92,1610.68,1614.2,0,1,0,0,0,0
557,10796,1614.22,1615.14,1616.8,0.547619047619,0.92,1.68,23.0769230769,260.315,235.073611111,0.903035211613,34.66,-70.99,26.49,26.49,23.9863043478,7.81,21.7262666667,14.40565, ,1614.22,1615.14,260.315,235.295555556,1615.14,260.315,235.295555556,46,2016-06-18 02-47-26.828385,2016-06-18 02-47-27.748385,2016-06-18 02-47-29.408385,1614.22,1615.14,1616.8,0,1,0,0,0,0
558,10797,1616.82,1617.68,1620.64,0.288590604027,0.86,2.98,15.625,293.268888889,301.016666667,1.02641868289,43.75,-76.44,26.59,26.59,23.7911627907,7.774,20.1196666667,26.0024, ,1616.82,1617.68,293.268888889,299.970277778,1617.68,293.268888889,299.970277778,43,2016-06-18 02-47-29.428385,2016-06-18 02-47-30.288385,2016-06-18 02-47-33.248385,1616.82,1617.68,1620.64,0,1,0,0,0,0
559,10798,1620.66,1621.58,1623.16,0.575,0.92,1.6,23.8095238095,272.451666667,288.541388889,1.05905532684,48.25,-72.78,26.38,26.38,23.8845652174,7.734,21.63705,13.8607833333, ,1620.66,1621.58,272.451666667,289.243333333,1621.58,272.451666667,289.243333333,46,2016-06-18 02-47-33.268385,2016-06-18 02-47-34.188385,2016-06-18 02-47-35.768385,1620.66,1621.58,1623.16,0,1,0,0,0,0
560,10799,1623.18,1624.0,1626.18,0.372727272727,0.82,2.2,19.8675496689,316.618888889,299.5375,0.946050632201,44.96,-75.78,26.65,26.65,23.726097561,7.808,19.1135333333,20.4552, ,1623.18,1624.0,316.618888889,303.096666667,1624.0,316.618888889,303.096666667,41,2016-06-18 02-47-35.788385,2016-06-18 02-47-36.608385,2016-06-18 02-47-38.788385,1623.18,1624.0,1626.18,0,1,0,0,0,0
561,10800,1626.2,1626.92,1628.78,0.382978723404,0.72,1.88,23.0769230769,284.923055556,302.881666667,1.06302968735,45.3,-72.92,26.81,26.81,23.3619444444,7.804,16.48015,19.69215, ,1626.2,1626.92,284.923055556,302.563333333,1626.92,284.923055556,302.563333333,36,2016-06-18 02-47-38.808385,2016-06-18 02-47-39.528385,2016-06-18 02-47-41.388385,1626.2,1626.92,1628.78,0,1,0,0,0,0
562,10801,1628.8,1629.6,1631.44,0.430107526882,0.8,1.86,22.5563909774,308.496111111,317.265555556,1.02842643433,44.77,-78.39,26.4,26.4,23.60975,7.684,18.54745,18.1653333333, ,1628.8,1629.6,308.496111111,320.900277778,1629.6,308.496111111,320.900277778,40,2016-06-18 02-47-41.408385,2016-06-18 02-47-42.208385,2016-06-18 02-47-44.048385,1628.8,1629.6,1631.44,0,1,0,0,0,0
563,10802,1631.46,1632.34,1634.1,0.494382022472,0.88,1.78,22.5563909774,333.379722222,337.802222222,1.01326565386,46.48,-80.74,26.69,26.48,23.8331818182,7.728,20.63205,16.1271333333, ,1631.46,1632.34,333.379722222,340.110277778,1632.34,333.379722222,340.110277778,44,2016-06-18 02-47-44.068385,2016-06-18 02-47-44.948385,2016-06-18 02-47-46.708385,1631.46,1632.34,1634.1,0,1,0,0,0,0
564,10803,1634.12,1634.9,1636.82,0.40206185567,0.78,1.94,22.0588235294,323.822222222,323.913333333,1.00028136152,46.25,-77.28,26.61,26.61,23.5682051282,7.708,18.0396666667,19.1471333333, ,1634.12,1634.9,323.822222222,322.401111111,1634.9,323.822222222,322.401111111,39,2016-06-18 02-47-46.728385,2016-06-18 02-47-47.508385,2016-06-18 02-47-49.428385,1634.12,1634.9,1636.82,0,1,0,0,0,0
565,10804,1636.84,1637.56,1639.62,0.346153846154,0.72,2.08,21.4285714286,311.740555556,328.185555556,1.05275219957,46.3,-75.85,26.6,26.6,23.3266666667,7.798,16.453,21.36125, ,1636.84,1637.56,311.740555556,327.388888889,1637.56,311.740555556,327.388888889,36,2016-06-18 02-47-49.448385,2016-06-18 02-47-50.168385,2016-06-18 02-47-52.228385,1636.84,1637.56,1639.62,0,1,0,0,0,0
566,10805,1639.64,1640.42,1642.26,0.41935483871,0.78,1.86,22.7272727273,324.794444444,323.883333333,0.997194806972,45.38,-79.2,26.62,26.62,23.5479487179,7.806,18.0259333333,18.5348, ,1639.64,1640.42,324.794444444,322.828333333,1640.42,324.794444444,322.828333333,39,2016-06-18 02-47-52.248385,2016-06-18 02-47-53.028385,2016-06-18 02-47-54.868385,1639.64,1640.42,1642.26,0,1,0,0,0,0
567,10806,1642.28,1643.02,1644.9,0.389473684211,0.74,1.9,22.7272727273,313.588888889,329.367777778,1.05031711724,48.25,-76.5,26.64,26.64,23.4113513514,7.632,16.9817333333,19.5196, ,1642.28,1643.02,313.588888889,327.556111111,1643.02,313.588888889,327.556111111,37,2016-06-18 02-47-54.888385,2016-06-18 02-47-55.628385,2016-06-18 02-47-57.508385,1642.28,1643.02,1644.9,0,1,0,0,0,0
568,10807,1644.92,1645.66,1647.56,0.385416666667,0.74,1.92,22.5563909774,318.304444444,317.439166667,0.997281603217,47.66,-75.37,26.8,26.8,23.477027027,7.826,17.0346666667,19.6765333333, ,1644.92,1645.66,318.304444444,321.492222222,1645.66,318.304444444,321.492222222,37,2016-06-18 02-47-57.528385,2016-06-18 02-47-58.268385,2016-06-18 02-48-00.168385,1644.92,1645.66,1647.56,0,1,0,0,0,0
569,10808,1647.58,1648.3,1650.06,0.404494382022,0.72,1.78,24.0,316.011388889,343.277777778,1.08628293108,50.63,-77.66,26.7,26.7,23.3958333333,7.574,16.5022,19.0114666667, ,1647.58,1648.3,316.011388889,346.21,1648.3,316.011388889,346.21,36,2016-06-18 02-48-00.188385,2016-06-18 02-48-00.908385,2016-06-18 02-48-02.668385,1647.58,1648.3,1650.06,0,1,0,0,0,0
570,10809,1650.08,1650.92,1652.46,0.538461538462,0.84,1.56,25.0,354.342222222,364.936666667,1.02989890501,53.75,-77.07,26.63,26.63,23.7819047619,7.666,19.6398333333,15.1276333333, ,1650.08,1650.92,354.342222222,363.445555556,1650.92,354.342222222,363.445555556,42,2016-06-18 02-48-02.688385,2016-06-18 02-48-03.528385,2016-06-18 02-48-05.068385,1650.08,1650.92,1652.46,0,1,0,0,0,0
571,10810,1652.48,1653.22,1654.72,0.486842105263,0.74,1.52,26.5486725664,347.85,346.040555556,0.994798204846,52.92,-77.03,26.79,26.79,23.4310810811,7.724,16.9938,16.6081, ,1652.48,1653.22,347.85,348.898888889,1653.22,347.85,348.898888889,37,2016-06-18 02-48-05.088385,2016-06-18 02-48-05.828385,2016-06-18 02-48-07.328385,1652.48,1653.22,1654.72,0,1,0,0,0,0
572,10811,1654.74,1655.54,1657.16,0.487804878049,0.8,1.64,24.5901639344,341.214722222,365.441388889,1.07100123497,50.1,-78.67,26.64,26.64,23.6345,7.672,18.5656166667,16.5064, ,1654.74,1655.54,341.214722222,363.891111111,1655.54,341.214722222,363.891111111,40,2016-06-18 02-48-07.348385,2016-06-18 02-48-08.148385,2016-06-18 02-48-09.768385,1654.74,1655.54,1657.16,0,1,0,0,0,0
573,10812,1657.18,1657.98,1659.44,0.540540540541,0.8,1.48,26.3157894737,339.473888889,336.098611111,0.990057327269,50.47,-75.53,26.63,26.63,23.651,7.582,18.5822666667,15.1587166667, ,1657.18,1657.98,339.473888889,334.498888889,1657.98,339.473888889,334.498888889,40,2016-06-18 02-48-09.788385,2016-06-18 02-48-10.588385,2016-06-18 02-48-12.048385,1657.18,1657.98,1659.44,0,1,0,0,0,0
574,10813,1659.46,1660.22,1661.8,0.475,0.76,1.6,25.4237288136,333.484722222,343.285833333,1.02938998538,50.99,-76.21,26.59,26.59,23.4636842105,7.592,17.4937333333,16.8592833333, ,1659.46,1660.22,333.484722222,342.158888889,1660.22,333.484722222,342.158888889,38,2016-06-18 02-48-12.068385,2016-06-18 02-48-12.828385,2016-06-18 02-48-14.408385,1659.46,1660.22,1661.8,0,1,0,0,0,0
575,10814,1661.82,1662.58,1664.5,0.39175257732,0.76,1.94,22.2222222222,328.150277778,347.481111111,1.05890847774,51.92,-75.83,26.59,26.59,23.4707894737,7.614,17.4991166667,19.5808666667, ,1661.82,1662.58,328.150277778,350.871666667,1662.58,328.150277778,350.871666667,38,2016-06-18 02-48-14.428385,2016-06-18 02-48-15.188385,2016-06-18 02-48-17.108385,1661.82,1662.58,1664.5,0,1,0,0,0,0
576,10815,1664.52,1665.3,1667.16,0.414893617021,0.78,1.88,22.5563909774,342.11,345.395555556,1.00960379865,50.26,-77.26,26.67,26.67,23.5864102564,7.616,18.0522666667,18.7399666667, ,1664.52,1665.3,342.11,348.752222222,1665.3,342.11,348.752222222,39,2016-06-18 02-48-17.128385,2016-06-18 02-48-17.908385,2016-06-18 02-48-19.768385,1664.52,1665.3,1667.16,0,1,0,0,0,0
577,10816,1667.18,1667.92,1669.94,0.362745098039,0.74,2.04,21.5827338129,318.917777778,308.883333333,0.968535951447,49.64,-75.37,26.68,26.68,23.4459459459,7.87,17.0070666667,20.6731, ,1667.18,1667.92,318.917777778,312.347777778,1667.92,318.917777778,312.347777778,37,2016-06-18 02-48-19.788385,2016-06-18 02-48-20.528385,2016-06-18 02-48-22.548385,1667.18,1667.92,1669.94,0,1,0,0,0,0
578,10817,1669.96,1670.64,1673.0,0.285714285714,0.68,2.38,19.6078431373,297.2075,321.974444444,1.08333216505,47.83,-74.48,26.79,26.79,23.2102941176,7.738,15.43805,24.4825333333, ,1669.96,1670.64,297.2075,325.320277778,1670.62,297.388888889,327.855555556,34,2016-06-18 02-48-22.568385,2016-06-18 02-48-23.248385,2016-06-18 02-48-25.608385,1669.96,1670.64,1673.0,0,1,0,0,0,0
579,10818,1673.02,1673.74,1675.98,0.318584070796,0.72,2.26,20.1342281879,306.47,297.74,0.971514340719,50.39,-73.79,26.76,26.76,23.4272222222,7.806,16.52685,22.7278, ,1673.02,1673.74,306.47,302.020555556,1673.74,306.47,302.020555556,36,2016-06-18 02-48-25.628385,2016-06-18 02-48-26.348385,2016-06-18 02-48-28.588385,1673.02,1673.74,1675.98,0,1,0,0,0,0
580,10819,1676.0,1676.92,1679.24,0.393162393162,0.92,2.34,18.4049079755,284.165,289.58,1.01905583024,47.51,-73.16,26.86,26.86,23.9691304348,7.624,21.7141166667,19.7618666667, ,1676.0,1676.92,284.165,290.189722222,1676.92,284.165,290.189722222,46,2016-06-18 02-48-28.608385,2016-06-18 02-48-29.528385,2016-06-18 02-48-31.848385,1676.0,1676.92,1679.24,0,1,0,0,0,0
581,10820,1679.26,1679.98,1682.42,0.292682926829,0.72,2.46,18.8679245283,302.782222222,291.606666667,0.963090450048,47.73,-73.2,26.58,26.58,23.3166666667,7.726,16.4491666667,24.2984666667, ,1679.26,1679.98,302.782222222,296.548333333,1679.98,302.782222222,296.548333333,36,2016-06-18 02-48-31.868385,2016-06-18 02-48-32.588385,2016-06-18 02-48-35.028385,1679.26,1679.98,1682.42,0,1,0,0,0,0
582,10821,1682.44,1683.36,1685.62,0.40350877193,0.92,2.28,18.75,294.422222222,296.618888889,1.00746094045,47.33,-73.17,26.79,26.79,23.9373913043,7.786,21.68415,19.3070166667, ,1682.44,1683.36,294.422222222,295.89,1683.16,292.101388889,298.746666667,46,2016-06-18 02-48-35.048385,2016-06-18 02-48-35.968385,2016-06-18 02-48-38.228385,1682.44,1683.36,1685.62,0,1,0,0,0,0
583,10822,1685.64,1686.3,1688.68,0.275,0.66,2.4,19.6078431373,306.601111111,334.009722222,1.0893950156,47.69,-74.92,26.83,26.83,23.17,7.706,14.9540666667,25.021, ,1685.64,1686.3,306.601111111,337.447777778,1686.3,306.601111111,337.447777778,33,2016-06-18 02-48-38.248385,2016-06-18 02-48-38.908385,2016-06-18 02-48-41.288385,1685.64,1686.3,1688.68,0,1,0,0,0,0
584,10823,1688.7,1689.58,1691.0,0.611111111111,0.88,1.44,25.8620689655,377.873055556,360.875,0.955016492164,65.46,-92.88,27.61,27.09,23.8197727273,7.664,20.6152333333,13.5017666667, ,1688.7,1689.58,377.873055556,357.875555556,1689.58,377.873055556,357.875555556,44,2016-06-18 02-48-41.308385,2016-06-18 02-48-42.188385,2016-06-18 02-48-43.608385,1688.7,1689.58,1691.0,0,1,0,0,0,0
585,10824,1691.02,1691.94,1692.56,1.4375,0.92,0.64,38.4615384615,288.590555556,232.801111111,0.806683055386,83.21,-74.49,27.03,27.03,23.892173913,7.694,21.6481666667,6.17081666667, ,1691.02,1691.94,288.590555556,230.915555556,1691.94,288.590555556,230.915555556,46,2016-06-18 02-48-43.628385,2016-06-18 02-48-44.548385,2016-06-18 02-48-45.168385,1691.02,1691.94,1692.56,0,1,0,0,0,0
586,10825,1692.58,1693.22,1694.7,0.426666666667,0.64,1.5,28.0373831776,335.240277778,377.915555556,1.12729758507,91.78,-87.32,30.21,30.09,23.0103125,7.656,14.36095,19.2097333333, ,1692.58,1693.22,335.240277778,381.655,1692.94,231.442222222,279.1325,32,2016-06-18 02-48-45.188385,2016-06-18 02-48-45.828385,2016-06-18 02-48-47.308385,1692.58,1693.22,1694.7,0,1,0,0,0,0
587,10826,1694.72,1695.38,1697.22,0.354838709677,0.66,1.86,23.8095238095,302.818888889,353.266666667,1.16659389367,52.31,-74.78,26.82,26.82,23.1378787879,7.598,14.9284,20.7265333333, ,1694.72,1695.38,302.818888889,352.403888889,1695.38,302.818888889,352.403888889,33,2016-06-18 02-48-47.328385,2016-06-18 02-48-47.988385,2016-06-18 02-48-49.828385,1694.72,1695.38,1697.22,0,1,0,0,0,0
