BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
398,410,1186.68,1187.6,1189.66,0.442307692308,0.92,2.08,20.0,448.658333333,497.209444444,1.10821399605,50.67,-80.23,30.64,30.64,27.2456521739,9.128,24.6867,20.1577666667, ,1186.68,1187.6,448.658333333,495.795555556,1187.6,448.658333333,495.795555556,46,2016-06-27 00-47-05.973697,2016-06-27 00-47-06.893697,2016-06-27 00-47-08.953697,1186.68,1187.6,1189.66,0,0,1,0,0,0
399,411,1189.68,1190.6,1192.66,0.442307692308,0.92,2.08,20.0,383.361666667,451.033611111,1.17652245993,51.32,-77.44,29.44,29.44,26.3110869565,8.966,23.8327333333,20.01215, ,1189.68,1190.6,383.361666667,449.936666667,1190.6,383.361666667,449.936666667,46,2016-06-27 00-47-08.973697,2016-06-27 00-47-09.893697,2016-06-27 00-47-11.953697,1189.68,1190.6,1192.66,0,0,1,0,0,0
400,412,1192.68,1193.6,1195.66,0.442307692308,0.92,2.08,20.0,454.106111111,467.214166667,1.02886562245,54.99,-82.82,31.74,31.74,28.1243478261,8.674,25.4833666667,20.0742666667, ,1192.68,1193.6,454.106111111,467.904444444,1193.6,454.106111111,467.904444444,46,2016-06-27 00-47-11.973697,2016-06-27 00-47-12.893697,2016-06-27 00-47-14.953697,1192.68,1193.6,1195.66,0,0,1,0,0,0
401,413,1195.68,1196.6,1198.66,0.442307692308,0.92,2.08,20.0,484.875,515.362777778,1.06287760305,56.58,-79.81,31.74,31.74,27.6402173913,8.932,25.05215,20.2033166667, ,1195.68,1196.6,484.875,514.316666667,1196.6,484.875,514.316666667,46,2016-06-27 00-47-14.973697,2016-06-27 00-47-15.893697,2016-06-27 00-47-17.953697,1195.68,1196.6,1198.66,0,0,1,0,0,0
402,414,1198.68,1199.6,1201.66,0.442307692308,0.92,2.08,20.0,399.126111111,448.040555556,1.12255385725,45.02,-72.1,28.56,28.56,25.4773913043,8.92,23.0789833333,19.9428666667, ,1198.68,1199.6,399.126111111,446.705555556,1199.6,399.126111111,446.705555556,46,2016-06-27 00-47-17.973697,2016-06-27 00-47-18.893697,2016-06-27 00-47-20.953697,1198.68,1199.6,1201.66,0,0,1,0,0,0
403,415,1201.68,1202.6,1204.66,0.442307692308,0.92,2.08,20.0,419.9425,459.981388889,1.09534374084,47.44,-73.27,29.8,29.8,26.3269565217,9.074,23.8517166667,20.0228333333, ,1201.68,1202.6,419.9425,458.841111111,1202.6,419.9425,458.841111111,46,2016-06-27 00-47-20.973697,2016-06-27 00-47-21.893697,2016-06-27 00-47-23.953697,1201.68,1202.6,1204.66,0,0,1,0,0,0
404,416,1204.68,1205.6,1207.66,0.442307692308,0.92,2.08,20.0,461.07,459.734722222,0.997103958666,49.09,-74.1,30.11,30.11,26.7947826087,8.962,24.2749833333,20.0607666667, ,1204.68,1205.6,461.07,459.984444444,1205.6,461.07,459.984444444,46,2016-06-27 00-47-23.973697,2016-06-27 00-47-24.893697,2016-06-27 00-47-26.953697,1204.68,1205.6,1207.66,0,0,1,0,0,0
405,417,1207.68,1208.6,1210.66,0.442307692308,0.92,2.08,20.0,430.597222222,452.6275,1.0511621456,55.45,-68.62,29.08,29.08,25.6956521739,8.944,23.2782833333,19.9830666667, ,1207.68,1208.6,430.597222222,451.807777778,1208.6,430.597222222,451.807777778,46,2016-06-27 00-47-26.973697,2016-06-27 00-47-27.893697,2016-06-27 00-47-29.953697,1207.68,1208.6,1210.66,0,0,1,0,0,0
406,418,1210.68,1211.6,1213.66,0.442307692308,0.92,2.08,20.0,439.533333333,501.375277778,1.14069910006,50.89,-70.37,28.79,28.79,25.4917391304,8.986,23.0936,20.1001, ,1210.68,1211.6,439.533333333,500.185555556,1211.6,439.533333333,500.185555556,46,2016-06-27 00-47-29.973697,2016-06-27 00-47-30.893697,2016-06-27 00-47-32.953697,1210.68,1211.6,1213.66,0,0,1,0,0,0
407,419,1213.68,1214.6,1216.66,0.442307692308,0.92,2.08,20.0,471.373888889,448.523333333,0.951523501632,56.97,-63.71,28.62,28.62,25.3345652174,9.028,22.9480666667,19.9567166667, ,1213.68,1214.6,471.373888889,447.955555556,1214.6,471.373888889,447.955555556,46,2016-06-27 00-47-32.973697,2016-06-27 00-47-33.893697,2016-06-27 00-47-35.953697,1213.68,1214.6,1216.66,0,0,1,0,0,0
408,420,1216.68,1217.6,1219.26,0.547619047619,0.92,1.68,23.0769230769,397.789166667,497.9225,1.25172463638,46.35,-62.22,26.23,26.23,23.5126086957,8.104,21.2947666667,16.3814833333, ,1216.68,1217.6,397.789166667,498.638888889,1217.6,397.789166667,498.638888889,46,2016-06-27 00-47-35.973697,2016-06-27 00-47-36.893697,2016-06-27 00-47-38.553697,1216.68,1217.6,1219.26,0,0,1,0,0,0
409,421,1219.28,1220.2,1222.26,0.442307692308,0.92,2.08,20.0,408.373055556,465.98,1.14106450869,56.23,-68.93,27.73,27.73,24.1639130435,9.052,21.90375,19.9503, ,1219.28,1220.2,408.373055556,464.872222222,1220.2,408.373055556,464.872222222,46,2016-06-27 00-47-38.573697,2016-06-27 00-47-39.493697,2016-06-27 00-47-41.553697,1219.28,1220.2,1222.26,0,0,1,0,0,0
410,422,1222.28,1223.2,1225.26,0.442307692308,0.92,2.08,20.0,397.704722222,469.289444444,1.17999464986,54.52,-68.07,27.63,27.63,24.5365217391,9.112,22.2194833333,19.97765, ,1222.28,1223.2,397.704722222,467.541111111,1223.2,397.704722222,467.541111111,46,2016-06-27 00-47-41.573697,2016-06-27 00-47-42.493697,2016-06-27 00-47-44.553697,1222.28,1223.2,1225.26,0,0,1,0,0,0
411,423,1225.28,1226.2,1228.26,0.442307692308,0.92,2.08,20.0,404.194722222,454.206388889,1.12373161726,51.1,-67.49,28.26,28.26,25.1695652174,9.024,22.7969833333,19.9500333333, ,1225.28,1226.2,404.194722222,453.193333333,1226.2,404.194722222,453.193333333,46,2016-06-27 00-47-44.573697,2016-06-27 00-47-45.493697,2016-06-27 00-47-47.553697,1225.28,1226.2,1228.26,0,0,1,0,0,0
412,424,1228.28,1229.2,1231.26,0.442307692308,0.92,2.08,20.0,441.011666667,469.141944444,1.0637857905,55.78,-70.77,29.3,29.3,25.9441304348,8.94,23.50185,20.0176, ,1228.28,1229.2,441.011666667,468.343333333,1229.2,441.011666667,468.343333333,46,2016-06-27 00-47-47.573697,2016-06-27 00-47-48.493697,2016-06-27 00-47-50.553697,1228.28,1229.2,1231.26,0,0,1,0,0,0
413,425,1231.28,1232.2,1234.26,0.442307692308,0.92,2.08,20.0,432.518333333,439.866111111,1.01698836144,55.54,-68.54,28.69,28.69,25.4163043478,9.048,23.0222666667,19.9178, ,1231.28,1232.2,432.518333333,438.796666667,1232.2,432.518333333,438.796666667,46,2016-06-27 00-47-50.573697,2016-06-27 00-47-51.493697,2016-06-27 00-47-53.553697,1231.28,1232.2,1234.26,0,0,1,0,0,0
414,426,1234.28,1235.2,1237.26,0.442307692308,0.92,2.08,20.0,432.588888889,506.12,1.16997919503,49.28,-68.59,28.3,28.3,25.1491304348,9.016,22.7830333333,20.0854666667, ,1234.28,1235.2,432.588888889,505.007777778,1235.2,432.588888889,505.007777778,46,2016-06-27 00-47-53.573697,2016-06-27 00-47-54.493697,2016-06-27 00-47-56.553697,1234.28,1235.2,1237.26,0,0,1,0,0,0
415,427,1237.28,1238.2,1240.26,0.442307692308,0.92,2.08,20.0,420.796666667,473.912777778,1.12622749969,55.84,-65.37,28.2,28.2,24.8308695652,9.102,22.4957666667,19.9745833333, ,1237.28,1238.2,420.796666667,472.133333333,1238.2,420.796666667,472.133333333,46,2016-06-27 00-47-56.573697,2016-06-27 00-47-57.493697,2016-06-27 00-47-59.553697,1237.28,1238.2,1240.26,0,0,1,0,0,0
416,428,1240.28,1241.2,1243.26,0.442307692308,0.92,2.08,20.0,419.968055556,489.214166667,1.16488423392,54.23,-67.9,28.0,28.0,24.8765217391,9.288,22.5325333333,20.0605666667, ,1240.28,1241.2,419.968055556,486.44,1241.2,419.968055556,486.44,46,2016-06-27 00-47-59.573697,2016-06-27 00-48-00.493697,2016-06-27 00-48-02.553697,1240.28,1241.2,1243.26,0,0,1,0,0,0
417,429,1243.28,1243.88,1246.26,0.25,0.6,2.4,20.0,170.128888889,274.515277778,1.61357238956,35.9,-86.38,26.3,26.27,22.7556666667,8.058,13.30745,26.0272166667, ,1243.28,1243.88,170.128888889,269.528888889,1243.88,170.128888889,269.528888889,30,2016-06-27 00-48-02.573697,2016-06-27 00-48-03.173697,2016-06-27 00-48-05.553697,1243.28,1243.88,1246.26,0,0,1,0,0,0
418,430,1246.28,1247.2,1249.26,0.442307692308,0.92,2.08,20.0,77.3552777778,140.228055556,1.81277941963,27.07,-68.51,26.95,26.95,23.2695652174,8.174,21.063,17.66165, ,1246.28,1247.2,77.3552777778,139.196666667,1246.5,34.3655555556,103.095555556,46,2016-06-27 00-48-05.573697,2016-06-27 00-48-06.493697,2016-06-27 00-48-08.553697,1246.28,1247.2,1249.26,0,0,1,0,0,0
419,431,1249.28,1250.2,1252.26,0.442307692308,0.92,2.08,20.0,245.8125,247.113333333,1.0052919739,34.75,-72.7,26.45,26.45,23.862173913,8.42,21.6134,17.84865, ,1249.28,1250.2,245.8125,245.817777778,1250.2,245.8125,245.817777778,46,2016-06-27 00-48-08.573697,2016-06-27 00-48-09.493697,2016-06-27 00-48-11.553697,1249.28,1250.2,1252.26,0,0,1,0,0,0
420,432,1252.28,1253.2,1255.26,0.442307692308,0.92,2.08,20.0,391.386388889,368.109722222,0.940527654187,38.81,-76.33,30.75,30.75,27.2486956522,8.748,24.6831833333,19.8529, ,1252.28,1253.2,391.386388889,368.426666667,1253.2,391.386388889,368.426666667,46,2016-06-27 00-48-11.573697,2016-06-27 00-48-12.493697,2016-06-27 00-48-14.553697,1252.28,1253.2,1255.26,0,0,1,0,0,0
421,433,1255.28,1256.2,1258.26,0.442307692308,0.92,2.08,20.0,505.116666667,538.951111111,1.06698342517,64.94,-95.27,34.29,34.29,29.6686956522,8.054,26.90255,18.28735, ,1255.28,1256.2,505.116666667,538.243333333,1256.2,505.116666667,538.243333333,46,2016-06-27 00-48-14.573697,2016-06-27 00-48-15.493697,2016-06-27 00-48-17.553697,1255.28,1256.2,1258.26,0,0,1,0,0,0
422,434,1258.28,1258.96,1260.98,0.333333333333,0.68,2.04,22.0588235294,182.083888889,215.179722222,1.18176145916,31.71,-84.42,28.25,28.25,24.7682352941,7.362,16.4846333333,21.9936666667, ,1258.28,1258.96,182.083888889,212.872222222,1258.96,182.083888889,212.872222222,34,2016-06-27 00-48-17.573697,2016-06-27 00-48-18.253697,2016-06-27 00-48-20.273697,1258.28,1258.96,1260.98,0,0,1,0,0,0
423,435,1261.0,1261.92,1263.98,0.442307692308,0.92,2.08,20.0,315.574166667,383.473333333,1.21516072556,51.76,-81.5,29.32,29.32,26.1086956522,8.072,23.6694666667,17.96805, ,1261.0,1261.92,315.574166667,382.927777778,1261.92,315.574166667,382.927777778,46,2016-06-27 00-48-20.293697,2016-06-27 00-48-21.213697,2016-06-27 00-48-23.273697,1261.0,1261.92,1263.98,0,0,1,0,0,0
424,436,1264.0,1264.92,1266.98,0.442307692308,0.92,2.08,20.0,276.7125,268.808055556,0.97143445112,36.71,-88.43,32.28,32.28,28.4758695652,7.778,25.799,17.7884333333, ,1264.0,1264.92,276.7125,269.911111111,1264.92,276.7125,269.911111111,46,2016-06-27 00-48-23.293697,2016-06-27 00-48-24.213697,2016-06-27 00-48-26.273697,1264.0,1264.92,1266.98,0,0,1,0,0,0
425,437,1267.0,1267.92,1269.98,0.442307692308,0.92,2.08,20.0,460.955277778,478.643888889,1.03837381187,63.42,-99.71,35.63,35.63,32.0854347826,8.082,29.0957,18.2792, ,1267.0,1267.92,460.955277778,477.153333333,1267.92,460.955277778,477.153333333,46,2016-06-27 00-48-26.293697,2016-06-27 00-48-27.213697,2016-06-27 00-48-29.273697,1267.0,1267.92,1269.98,0,0,1,0,0,0
426,438,1270.0,1270.92,1272.98,0.442307692308,0.92,2.08,20.0,393.380833333,425.903888889,1.08267575032,45.8,-98.15,34.86,34.86,31.1447826087,8.046,28.2305166667,18.0791666667, ,1270.0,1270.92,393.380833333,424.18,1270.92,393.380833333,424.18,46,2016-06-27 00-48-29.293697,2016-06-27 00-48-30.213697,2016-06-27 00-48-32.273697,1270.0,1270.92,1272.98,0,0,1,0,0,0
427,439,1273.0,1273.92,1275.98,0.442307692308,0.92,2.08,20.0,400.824722222,423.710277778,1.05709616769,49.52,-121.69,38.41,38.41,33.6713043478,8.202,30.5375833333,18.2660166667, ,1273.0,1273.92,400.824722222,422.928888889,1273.92,400.824722222,422.928888889,46,2016-06-27 00-48-32.293697,2016-06-27 00-48-33.213697,2016-06-27 00-48-35.273697,1273.0,1273.92,1275.98,0,0,1,0,0,0
428,440,1276.0,1276.92,1278.98,0.442307692308,0.92,2.08,20.0,529.6825,526.288333333,0.993592073239,54.64,-123.41,41.87,41.87,36.9467391304,8.31,33.5042333333,18.5878333333, ,1276.0,1276.92,529.6825,526.066666667,1276.92,529.6825,526.066666667,46,2016-06-27 00-48-35.293697,2016-06-27 00-48-36.213697,2016-06-27 00-48-38.273697,1276.0,1276.92,1278.98,0,0,1,0,0,0
429,441,1279.0,1279.92,1281.98,0.442307692308,0.92,2.08,20.0,441.548333333,481.544166667,1.09058087261,46.51,-108.74,37.86,37.86,33.7713043478,8.096,30.6196833333,18.33815, ,1279.0,1279.92,441.548333333,478.863333333,1279.92,441.548333333,478.863333333,46,2016-06-27 00-48-38.293697,2016-06-27 00-48-39.213697,2016-06-27 00-48-41.273697,1279.0,1279.92,1281.98,0,0,1,0,0,0
430,442,1282.0,1282.92,1284.98,0.442307692308,0.92,2.08,20.0,525.606944444,562.537222222,1.07026215724,52.13,-110.76,39.39,39.39,34.9297826087,8.126,31.6751666667,18.5015166667, ,1282.0,1282.92,525.606944444,560.672222222,1282.92,525.606944444,560.672222222,46,2016-06-27 00-48-41.293697,2016-06-27 00-48-42.213697,2016-06-27 00-48-44.273697,1282.0,1282.92,1284.98,0,0,1,0,0,0
431,443,1285.0,1285.92,1287.98,0.442307692308,0.92,2.08,20.0,501.765555556,546.79,1.0897320351,46.04,-97.58,36.25,36.25,32.1936956522,8.208,29.1819666667,18.3860833333, ,1285.0,1285.92,501.765555556,545.425555556,1285.92,501.765555556,545.425555556,46,2016-06-27 00-48-44.293697,2016-06-27 00-48-45.213697,2016-06-27 00-48-47.273697,1285.0,1285.92,1287.98,0,0,1,0,0,0
432,444,1288.0,1288.92,1290.98,0.442307692308,0.92,2.08,20.0,418.110555556,465.302222222,1.11286887174,39.89,-89.56,33.31,33.31,29.5510869565,8.1,26.78445,18.2569833333, ,1288.0,1288.92,418.110555556,464.302222222,1288.92,418.110555556,464.302222222,46,2016-06-27 00-48-47.293697,2016-06-27 00-48-48.213697,2016-06-27 00-48-50.273697,1288.0,1288.92,1290.98,0,0,1,0,0,0
433,445,1291.0,1291.92,1293.98,0.442307692308,0.92,2.08,20.0,376.814444444,419.130555556,1.11229959927,42.19,-97.46,34.23,34.23,30.277173913,8.326,27.4428333333,18.2025333333, ,1291.0,1291.92,376.814444444,417.3,1291.92,376.814444444,417.3,46,2016-06-27 00-48-50.293697,2016-06-27 00-48-51.213697,2016-06-27 00-48-53.273697,1291.0,1291.92,1293.98,0,0,1,0,0,0
434,446,1294.0,1294.92,1296.98,0.442307692308,0.92,2.08,20.0,486.636944444,514.588611111,1.05743843945,48.5,-104.77,37.99,37.99,33.6065217391,8.296,30.4696166667,18.4096833333, ,1294.0,1294.92,486.636944444,512.406666667,1294.92,486.636944444,512.406666667,46,2016-06-27 00-48-53.293697,2016-06-27 00-48-54.213697,2016-06-27 00-48-56.273697,1294.0,1294.92,1296.98,0,0,1,0,0,0
435,447,1297.0,1297.92,1299.98,0.442307692308,0.92,2.08,20.0,490.0375,531.184444444,1.08396692997,46.6,-100.81,36.09,36.09,32.135,8.154,29.13745,18.38845, ,1297.0,1297.92,490.0375,529.618888889,1297.92,490.0375,529.618888889,46,2016-06-27 00-48-56.293697,2016-06-27 00-48-57.213697,2016-06-27 00-48-59.273697,1297.0,1297.92,1299.98,0,0,1,0,0,0
436,448,1300.0,1300.52,1302.98,0.209677419355,0.52,2.48,20.0,170.151388889,259.654722222,1.52602176167,37.71,-99.05,33.2,32.01,26.7969230769,8.242,13.5364833333,30.8136, ,1300.0,1300.52,170.151388889,253.882222222,1300.52,170.151388889,253.882222222,26,2016-06-27 00-48-59.293697,2016-06-27 00-48-59.813697,2016-06-27 00-49-02.273697,1300.0,1300.52,1302.98,0,0,1,0,0,0
437,449,1303.0,1303.92,1305.98,0.442307692308,0.92,2.08,20.0,531.213333333,522.091666667,0.98282861876,45.41,-89.58,35.04,35.04,30.817826087,9.02,27.93905,20.3976166667, ,1303.0,1303.92,531.213333333,522.342222222,1303.92,531.213333333,522.342222222,46,2016-06-27 00-49-02.293697,2016-06-27 00-49-03.213697,2016-06-27 00-49-05.273697,1303.0,1303.92,1305.98,0,0,1,0,0,0
438,450,1306.0,1306.92,1308.98,0.442307692308,0.92,2.08,20.0,185.299166667,254.446666667,1.37316681582,30.75,-78.88,29.18,29.18,26.1856521739,8.078,23.7143,17.8688, ,1306.0,1306.92,185.299166667,252.77,1306.92,185.299166667,252.77,46,2016-06-27 00-49-05.293697,2016-06-27 00-49-06.213697,2016-06-27 00-49-08.273697,1306.0,1306.92,1308.98,0,0,1,0,0,0
439,451,1309.0,1309.92,1311.98,0.442307692308,0.92,2.08,20.0,375.982777778,380.278611111,1.01142561199,41.0,-89.4,33.22,33.22,29.6963043478,8.108,26.9150833333,18.0829, ,1309.0,1309.92,375.982777778,378.88,1309.92,375.982777778,378.88,46,2016-06-27 00-49-08.293697,2016-06-27 00-49-09.213697,2016-06-27 00-49-11.273697,1309.0,1309.92,1311.98,0,0,1,0,0,0
440,452,1312.0,1312.92,1314.98,0.442307692308,0.92,2.08,20.0,494.265277778,519.691388889,1.05144223609,46.25,-103.52,37.39,37.39,33.0297826087,8.128,29.9454,18.3964666667, ,1312.0,1312.92,494.265277778,517.557777778,1312.92,494.265277778,517.557777778,46,2016-06-27 00-49-11.293697,2016-06-27 00-49-12.213697,2016-06-27 00-49-14.273697,1312.0,1312.92,1314.98,0,0,1,0,0,0
441,453,1315.0,1315.92,1317.98,0.442307692308,0.92,2.08,20.0,402.476666667,441.484722222,1.09692004229,41.47,-97.88,34.67,34.67,30.627173913,8.204,27.7621333333,18.2016333333, ,1315.0,1315.92,402.476666667,439.3,1315.92,402.476666667,439.3,46,2016-06-27 00-49-14.293697,2016-06-27 00-49-15.213697,2016-06-27 00-49-17.273697,1315.0,1315.92,1317.98,0,0,1,0,0,0
442,454,1318.0,1318.92,1320.98,0.442307692308,0.92,2.08,20.0,502.632777778,532.898888889,1.06021515597,46.86,-102.96,37.21,37.21,33.0626086957,8.156,29.97715,18.4122666667, ,1318.0,1318.92,502.632777778,531.072222222,1318.92,502.632777778,531.072222222,46,2016-06-27 00-49-17.293697,2016-06-27 00-49-18.213697,2016-06-27 00-49-20.273697,1318.0,1318.92,1320.98,0,0,1,0,0,0
443,455,1321.0,1321.92,1323.98,0.442307692308,0.92,2.08,20.0,460.283888889,510.334166667,1.10873784416,41.6,-94.19,34.43,34.43,30.7063043478,8.21,27.8326,18.3045666667, ,1321.0,1321.92,460.283888889,508.626666667,1321.92,460.283888889,508.626666667,46,2016-06-27 00-49-20.293697,2016-06-27 00-49-21.213697,2016-06-27 00-49-23.273697,1321.0,1321.92,1323.98,0,0,1,0,0,0
444,456,1324.0,1324.92,1326.98,0.442307692308,0.92,2.08,20.0,468.305277778,514.2075,1.09801773416,42.38,-92.03,33.59,33.59,30.0582608696,8.066,27.2437833333,18.2615, ,1324.0,1324.92,468.305277778,512.774444444,1324.92,468.305277778,512.774444444,46,2016-06-27 00-49-23.293697,2016-06-27 00-49-24.213697,2016-06-27 00-49-26.273697,1324.0,1324.92,1326.98,0,0,1,0,0,0
445,457,1327.0,1327.92,1329.98,0.442307692308,0.92,2.08,20.0,440.174722222,484.246944444,1.10012438243,38.2,-83.89,32.72,32.72,28.9017391304,9.042,26.1942,20.1943666667, ,1327.0,1327.92,440.174722222,482.511111111,1327.92,440.174722222,482.511111111,46,2016-06-27 00-49-26.293697,2016-06-27 00-49-27.213697,2016-06-27 00-49-29.273697,1327.0,1327.92,1329.98,0,0,1,0,0,0
446,458,1330.0,1330.92,1332.98,0.442307692308,0.92,2.08,20.0,442.328333333,485.957222222,1.0986346241,37.44,-82.34,32.37,32.37,28.8069565217,9.168,26.0991666667,20.2199666667, ,1330.0,1330.92,442.328333333,484.196666667,1330.92,442.328333333,484.196666667,46,2016-06-27 00-49-29.293697,2016-06-27 00-49-30.213697,2016-06-27 00-49-32.273697,1330.0,1330.92,1332.98,0,0,1,0,0,0
447,459,1333.0,1333.92,1335.98,0.442307692308,0.92,2.08,20.0,513.925277778,561.155,1.09189997897,46.94,-78.29,33.13,33.13,28.9926086957,9.082,26.2713166667,20.4283333333, ,1333.0,1333.92,513.925277778,559.796666667,1333.92,513.925277778,559.796666667,46,2016-06-27 00-49-32.293697,2016-06-27 00-49-33.213697,2016-06-27 00-49-35.273697,1333.0,1333.92,1335.98,0,0,1,0,0,0
448,460,1336.0,1336.92,1338.98,0.442307692308,0.92,2.08,20.0,425.524722222,485.331944444,1.1405493479,39.09,-68.98,28.97,28.97,25.8463043478,9.142,23.4117833333,20.0904166667, ,1336.0,1336.92,425.524722222,483.173333333,1336.92,425.524722222,483.173333333,46,2016-06-27 00-49-35.293697,2016-06-27 00-49-36.213697,2016-06-27 00-49-38.273697,1336.0,1336.92,1338.98,0,0,1,0,0,0
449,461,1339.0,1339.92,1341.98,0.442307692308,0.92,2.08,20.0,170.151111111,238.563055556,1.40206581078,27.01,-76.24,27.29,27.29,24.4063043478,8.208,22.0972333333,17.8319166667, ,1339.0,1339.92,170.151111111,236.918888889,1339.92,170.151111111,236.918888889,46,2016-06-27 00-49-38.293697,2016-06-27 00-49-39.213697,2016-06-27 00-49-41.273697,1339.0,1339.92,1341.98,0,0,1,0,0,0
450,462,1342.0,1342.92,1344.98,0.442307692308,0.92,2.08,20.0,438.1675,418.257222222,0.954560121922,37.65,-76.44,31.89,31.89,28.3452173913,8.956,25.6813666667,20.0338333333, ,1342.0,1342.92,438.1675,417.626666667,1342.92,438.1675,417.626666667,46,2016-06-27 00-49-41.293697,2016-06-27 00-49-42.213697,2016-06-27 00-49-44.273697,1342.0,1342.92,1344.98,0,0,1,0,0,0
451,463,1345.0,1345.92,1347.98,0.442307692308,0.92,2.08,20.0,553.513888889,539.521388889,0.974720598198,61.21,-74.18,32.9,32.9,29.1791304348,9.058,26.4358666667,20.3729, ,1345.0,1345.92,553.513888889,537.987777778,1345.92,553.513888889,537.987777778,46,2016-06-27 00-49-44.293697,2016-06-27 00-49-45.213697,2016-06-27 00-49-47.273697,1345.0,1345.92,1347.98,0,0,1,0,0,0
452,464,1348.0,1348.92,1350.98,0.442307692308,0.92,2.08,20.0,510.8525,496.9775,0.972839518256,51.51,-65.26,29.65,29.65,26.2613043478,8.862,23.7925333333,20.1102333333, ,1348.0,1348.92,510.8525,496.595555556,1348.92,510.8525,496.595555556,46,2016-06-27 00-49-47.293697,2016-06-27 00-49-48.213697,2016-06-27 00-49-50.273697,1348.0,1348.92,1350.98,0,0,1,0,0,0
453,465,1351.0,1351.92,1353.98,0.442307692308,0.92,2.08,20.0,443.586944444,513.853055556,1.15840437143,55.62,-56.08,27.12,27.12,23.5523913043,9.136,21.33025,20.0859166667, ,1351.0,1351.92,443.586944444,511.981111111,1351.92,443.586944444,511.981111111,46,2016-06-27 00-49-50.293697,2016-06-27 00-49-51.213697,2016-06-27 00-49-53.273697,1351.0,1351.92,1353.98,0,0,1,0,0,0
454,466,1354.0,1354.92,1356.98,0.442307692308,0.92,2.08,20.0,420.117777778,477.525555556,1.13664686622,48.68,-54.27,25.44,25.44,22.7308695652,9.144,20.5814,19.9486333333, ,1354.0,1354.92,420.117777778,475.84,1354.92,420.117777778,475.84,46,2016-06-27 00-49-53.293697,2016-06-27 00-49-54.213697,2016-06-27 00-49-56.273697,1354.0,1354.92,1356.98,0,0,1,0,0,0
455,467,1357.0,1357.92,1359.98,0.442307692308,0.92,2.08,20.0,417.965277778,458.726666667,1.09752338545,50.08,-54.44,25.8,25.8,22.5763043478,9.058,20.4415,19.9041333333, ,1357.0,1357.92,417.965277778,457.223333333,1357.92,417.965277778,457.223333333,46,2016-06-27 00-49-56.293697,2016-06-27 00-49-57.213697,2016-06-27 00-49-59.273697,1357.0,1357.92,1359.98,0,0,1,0,0,0
456,468,1360.0,1360.92,1362.98,0.442307692308,0.92,2.08,20.0,400.391111111,442.002777778,1.10392754862,47.11,-54.16,24.97,24.97,22.3667391304,9.076,20.2504166667,19.83135, ,1360.0,1360.92,400.391111111,440.58,1360.92,400.391111111,440.58,46,2016-06-27 00-49-59.293697,2016-06-27 00-50-00.213697,2016-06-27 00-50-02.273697,1360.0,1360.92,1362.98,0,0,1,0,0,0
